player_id,finishing,dribbling,acceleration,sprint_speed,positioning,shot_power,short_passing,long_passing,vision,dribbling,crossing,ball_control,marking,standing_tackle,sliding_tackle,interceptions,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,date,FIFA_rating,Position
154280,77.0,77.0,77.0,77.0,74.0,76.0,76.0,60.0,68.0,77.0,70.0,76.0,23.0,22.0,25.0,33.0,6.0,8.0,7.0,16.0,8.0,2015-09-21,76,Attacker
112012,72.0,73.0,89.0,88.0,71.0,69.0,58.0,51.0,41.0,73.0,42.0,73.0,15.0,34.0,23.0,44.0,16.0,13.0,11.0,8.0,13.0,2015-09-21,76,Attacker
113465,66.0,72.0,90.0,90.0,72.0,73.0,67.0,63.0,68.0,72.0,65.0,74.0,17.0,26.0,25.0,40.0,11.0,10.0,9.0,11.0,9.0,2015-09-21,76,Attacker
109638,70.0,78.0,74.0,76.0,74.0,85.0,79.0,76.0,73.0,78.0,68.0,75.0,66.0,72.0,71.0,70.0,9.0,8.0,14.0,16.0,14.0,2015-12-17,76,Attacker
71605,80.0,71.0,73.0,79.0,83.0,78.0,70.0,55.0,62.0,71.0,62.0,75.0,25.0,31.0,19.0,26.0,10.0,11.0,11.0,6.0,8.0,2015-12-10,76,Attacker
178538,69.0,83.0,78.0,77.0,67.0,67.0,75.0,68.0,76.0,83.0,66.0,84.0,24.0,35.0,43.0,38.0,8.0,8.0,9.0,15.0,8.0,2015-12-10,76,Midfielder
173461,75.0,80.0,78.0,69.0,77.0,76.0,64.0,50.0,59.0,80.0,68.0,78.0,20.0,20.0,26.0,19.0,8.0,14.0,14.0,7.0,15.0,2015-09-25,76,Attacker
24915,59.0,73.0,92.0,88.0,72.0,77.0,69.0,54.0,67.0,73.0,67.0,63.0,60.0,64.0,55.0,45.0,9.0,15.0,6.0,16.0,13.0,2015-11-12,76,Attacker
109121,83.0,69.0,78.0,76.0,86.0,73.0,66.0,35.0,59.0,69.0,52.0,77.0,12.0,16.0,16.0,21.0,15.0,15.0,10.0,13.0,5.0,2015-10-02,76,Attacker
31292,76.0,77.0,78.0,75.0,74.0,77.0,77.0,72.0,71.0,77.0,68.0,77.0,48.0,51.0,42.0,41.0,16.0,8.0,13.0,9.0,10.0,2015-09-21,76,Attacker
26169,62.0,79.0,64.0,65.0,70.0,65.0,78.0,70.0,77.0,79.0,73.0,78.0,28.0,31.0,27.0,33.0,7.0,6.0,7.0,16.0,9.0,2015-02-06,76,Midfielder
24656,60.0,66.0,34.0,50.0,63.0,91.0,81.0,79.0,84.0,66.0,76.0,82.0,70.0,68.0,66.0,74.0,10.0,7.0,11.0,9.0,11.0,2015-09-21,76,Midfielder
24211,41.0,29.0,22.0,24.0,26.0,69.0,45.0,35.0,36.0,29.0,23.0,49.0,76.0,76.0,78.0,75.0,13.0,6.0,14.0,9.0,14.0,2014-12-05,76,Defender
104482,55.0,74.0,74.0,75.0,68.0,76.0,70.0,68.0,70.0,74.0,73.0,76.0,76.0,78.0,77.0,74.0,15.0,10.0,7.0,11.0,7.0,2015-10-23,76,Defender
23030,32.0,25.0,46.0,50.0,33.0,49.0,54.0,62.0,45.0,25.0,54.0,57.0,79.0,76.0,78.0,72.0,6.0,14.0,7.0,14.0,11.0,2015-11-26,76,Defender
192920,59.0,67.0,66.0,64.0,70.0,65.0,77.0,74.0,73.0,67.0,45.0,76.0,77.0,78.0,73.0,77.0,8.0,13.0,11.0,15.0,15.0,2015-09-21,76,Defender
118730,24.0,62.0,72.0,64.0,42.0,74.0,64.0,65.0,58.0,62.0,30.0,67.0,73.0,81.0,76.0,75.0,7.0,10.0,15.0,16.0,15.0,2015-09-21,76,Defender
46621,64.0,85.0,79.0,77.0,65.0,72.0,70.0,65.0,74.0,85.0,74.0,80.0,25.0,27.0,26.0,32.0,7.0,10.0,16.0,8.0,13.0,2015-10-16,76,Midfielder
25923,66.0,76.0,69.0,74.0,74.0,84.0,78.0,77.0,74.0,76.0,74.0,78.0,74.0,64.0,72.0,78.0,12.0,10.0,6.0,6.0,13.0,2015-09-21,76,Midfielder
32448,66.0,84.0,79.0,78.0,66.0,72.0,74.0,71.0,66.0,84.0,74.0,80.0,34.0,41.0,29.0,51.0,10.0,9.0,12.0,13.0,6.0,2015-10-16,76,Midfielder
75310,82.0,75.0,67.0,68.0,82.0,84.0,76.0,66.0,68.0,75.0,53.0,81.0,36.0,34.0,32.0,32.0,11.0,6.0,11.0,7.0,13.0,2015-10-23,76,Attacker
21613,80.0,72.0,69.0,78.0,86.0,76.0,68.0,48.0,66.0,72.0,60.0,78.0,22.0,32.0,28.0,42.0,9.0,11.0,9.0,11.0,7.0,2015-11-26,76,Attacker
37139,78.0,74.0,65.0,71.0,84.0,81.0,79.0,70.0,77.0,74.0,82.0,77.0,65.0,70.0,63.0,65.0,8.0,6.0,16.0,11.0,7.0,2015-12-10,76,Midfielder
30822,83.0,77.0,64.0,63.0,83.0,86.0,72.0,66.0,79.0,77.0,69.0,80.0,22.0,32.0,29.0,42.0,10.0,11.0,8.0,6.0,14.0,2015-12-03,76,Attacker
27696,74.0,75.0,74.0,78.0,78.0,79.0,71.0,29.0,62.0,75.0,50.0,75.0,15.0,25.0,20.0,21.0,7.0,7.0,7.0,5.0,8.0,2015-11-12,76,Attacker
232253,78.0,71.0,85.0,82.0,78.0,68.0,67.0,52.0,65.0,71.0,49.0,73.0,21.0,22.0,17.0,25.0,7.0,6.0,9.0,10.0,7.0,2015-10-16,76,Attacker
69675,77.0,71.0,78.0,78.0,82.0,75.0,66.0,51.0,59.0,71.0,64.0,69.0,29.0,13.0,18.0,30.0,11.0,8.0,11.0,6.0,16.0,2015-09-21,76,Attacker
105548,71.0,71.0,86.0,86.0,74.0,73.0,67.0,42.0,57.0,71.0,47.0,73.0,19.0,29.0,21.0,24.0,14.0,6.0,8.0,6.0,9.0,2015-12-24,76,Attacker
36374,12.0,14.0,42.0,34.0,13.0,22.0,26.0,14.0,58.0,14.0,19.0,18.0,12.0,12.0,11.0,20.0,81.0,70.0,72.0,74.0,83.0,2015-11-12,76,Goalkeeper
30929,44.0,60.0,64.0,62.0,37.0,60.0,70.0,66.0,46.0,60.0,68.0,61.0,75.0,77.0,77.0,75.0,11.0,16.0,14.0,16.0,6.0,2015-12-03,76,Defender
46008,54.0,73.0,64.0,60.0,65.0,57.0,80.0,78.0,74.0,73.0,57.0,77.0,71.0,78.0,76.0,79.0,13.0,11.0,16.0,6.0,6.0,2015-09-21,76,Defender
37475,43.0,74.0,79.0,83.0,67.0,72.0,74.0,72.0,70.0,74.0,77.0,74.0,79.0,78.0,78.0,69.0,15.0,16.0,15.0,15.0,13.0,2015-10-16,76,Defender
24903,55.0,60.0,69.0,64.0,53.0,70.0,67.0,65.0,47.0,60.0,60.0,54.0,76.0,78.0,76.0,74.0,8.0,7.0,11.0,16.0,16.0,2015-10-09,76,Defender
30986,35.0,60.0,65.0,74.0,44.0,42.0,71.0,68.0,46.0,60.0,46.0,64.0,75.0,78.0,73.0,78.0,16.0,15.0,13.0,7.0,14.0,2015-09-21,76,Defender
27277,65.0,79.0,73.0,77.0,75.0,84.0,74.0,72.0,77.0,79.0,69.0,80.0,69.0,74.0,73.0,72.0,13.0,7.0,13.0,9.0,12.0,2015-09-21,76,Attacker
43247,43.0,58.0,61.0,51.0,38.0,66.0,72.0,68.0,62.0,58.0,68.0,65.0,77.0,75.0,78.0,74.0,13.0,10.0,8.0,6.0,14.0,2015-11-19,76,Defender
37920,60.0,72.0,72.0,69.0,70.0,72.0,80.0,76.0,72.0,72.0,80.0,80.0,72.0,75.0,68.0,77.0,6.0,4.0,13.0,9.0,5.0,2015-04-10,76,Midfielder
36283,19.0,11.0,50.0,41.0,14.0,34.0,12.0,13.0,65.0,11.0,11.0,19.0,15.0,18.0,13.0,22.0,74.0,74.0,82.0,76.0,74.0,2015-12-17,76,Goalkeeper
184821,38.0,59.0,54.0,69.0,49.0,86.0,75.0,76.0,61.0,59.0,40.0,61.0,75.0,85.0,76.0,68.0,11.0,16.0,16.0,12.0,13.0,2015-10-23,76,Defender
35712,61.0,73.0,80.0,86.0,71.0,88.0,70.0,69.0,54.0,73.0,77.0,75.0,78.0,77.0,81.0,68.0,15.0,13.0,13.0,14.0,16.0,2015-11-06,76,Attacker
41927,34.0,30.0,53.0,52.0,37.0,47.0,56.0,49.0,46.0,30.0,44.0,54.0,77.0,80.0,73.0,74.0,11.0,8.0,12.0,15.0,8.0,2015-09-21,76,Defender
114971,71.0,76.0,76.0,78.0,77.0,78.0,80.0,75.0,74.0,76.0,63.0,80.0,76.0,75.0,72.0,77.0,15.0,15.0,10.0,5.0,7.0,2015-07-03,76,Attacker
185236,65.0,76.0,88.0,92.0,60.0,74.0,69.0,47.0,56.0,76.0,63.0,69.0,22.0,27.0,19.0,36.0,12.0,9.0,11.0,12.0,7.0,2015-10-16,75,Attacker
37506,80.0,75.0,67.0,68.0,83.0,83.0,77.0,58.0,77.0,75.0,68.0,79.0,33.0,41.0,38.0,41.0,13.0,13.0,14.0,9.0,6.0,2015-12-24,75,Attacker
22998,13.0,14.0,42.0,43.0,10.0,24.0,24.0,23.0,70.0,14.0,13.0,20.0,12.0,12.0,15.0,22.0,80.0,72.0,71.0,74.0,82.0,2015-09-21,75,Goalkeeper
24064,11.0,20.0,50.0,45.0,15.0,24.0,28.0,23.0,36.0,20.0,20.0,22.0,20.0,20.0,19.0,22.0,79.0,73.0,72.0,75.0,80.0,2015-09-21,75,Goalkeeper
109060,14.0,12.0,44.0,42.0,11.0,14.0,38.0,36.0,42.0,12.0,11.0,25.0,14.0,11.0,15.0,21.0,76.0,67.0,81.0,73.0,82.0,2015-09-21,75,Goalkeeper
37868,11.0,14.0,55.0,59.0,16.0,45.0,39.0,34.0,20.0,14.0,11.0,24.0,13.0,14.0,16.0,21.0,82.0,75.0,65.0,73.0,84.0,2015-09-21,75,Goalkeeper
23134,32.0,58.0,67.0,67.0,50.0,61.0,68.0,65.0,45.0,58.0,42.0,61.0,75.0,78.0,76.0,74.0,8.0,9.0,7.0,8.0,6.0,2015-09-21,75,Defender
34275,36.0,36.0,34.0,34.0,22.0,58.0,46.0,49.0,53.0,36.0,47.0,61.0,75.0,76.0,77.0,75.0,11.0,15.0,13.0,8.0,11.0,2015-09-21,75,Defender
32441,50.0,27.0,52.0,34.0,45.0,44.0,53.0,51.0,52.0,27.0,49.0,66.0,77.0,81.0,69.0,76.0,6.0,11.0,12.0,10.0,13.0,2015-12-10,75,Defender
47418,48.0,63.0,67.0,67.0,59.0,74.0,69.0,67.0,68.0,63.0,66.0,68.0,75.0,78.0,76.0,74.0,13.0,6.0,14.0,7.0,9.0,2015-12-03,75,Defender
30362,23.0,56.0,51.0,48.0,47.0,44.0,65.0,59.0,48.0,56.0,49.0,61.0,74.0,76.0,75.0,78.0,15.0,13.0,16.0,9.0,12.0,2015-12-17,75,Defender
139673,30.0,26.0,52.0,55.0,23.0,61.0,41.0,40.0,27.0,26.0,44.0,39.0,72.0,78.0,82.0,71.0,11.0,6.0,14.0,9.0,11.0,2015-09-21,75,Defender
24209,32.0,58.0,75.0,79.0,40.0,40.0,66.0,57.0,57.0,58.0,57.0,65.0,77.0,76.0,78.0,72.0,13.0,14.0,7.0,11.0,13.0,2015-09-21,75,Defender
34036,58.0,78.0,78.0,77.0,68.0,79.0,75.0,70.0,68.0,78.0,75.0,74.0,77.0,77.0,80.0,69.0,13.0,7.0,7.0,6.0,7.0,2015-12-03,75,Defender
109897,29.0,44.0,62.0,59.0,45.0,40.0,59.0,59.0,50.0,44.0,42.0,58.0,77.0,77.0,78.0,71.0,11.0,8.0,6.0,9.0,14.0,2015-11-19,75,Defender
23091,33.0,45.0,54.0,65.0,42.0,50.0,62.0,53.0,36.0,45.0,45.0,59.0,78.0,76.0,80.0,69.0,9.0,10.0,11.0,16.0,6.0,2015-11-12,75,Defender
32734,64.0,75.0,69.0,65.0,68.0,77.0,77.0,72.0,79.0,75.0,75.0,77.0,51.0,64.0,60.0,63.0,7.0,6.0,11.0,6.0,11.0,2015-12-24,75,Midfielder
35493,66.0,75.0,66.0,61.0,76.0,70.0,78.0,66.0,82.0,75.0,71.0,83.0,44.0,54.0,45.0,35.0,13.0,7.0,16.0,11.0,16.0,2015-11-26,75,Midfielder
231801,66.0,77.0,79.0,79.0,69.0,75.0,68.0,73.0,77.0,77.0,82.0,76.0,50.0,67.0,71.0,55.0,12.0,8.0,13.0,7.0,7.0,2015-12-10,75,Midfielder
161415,66.0,72.0,67.0,55.0,68.0,69.0,78.0,77.0,79.0,72.0,77.0,75.0,39.0,27.0,40.0,45.0,6.0,9.0,10.0,8.0,12.0,2015-12-03,75,Midfielder
261313,71.0,75.0,72.0,65.0,68.0,77.0,79.0,76.0,75.0,75.0,73.0,77.0,63.0,74.0,63.0,70.0,9.0,10.0,11.0,8.0,9.0,2015-09-21,75,Midfielder
103428,11.0,15.0,48.0,42.0,12.0,14.0,38.0,36.0,16.0,15.0,19.0,22.0,14.0,19.0,17.0,27.0,76.0,77.0,68.0,79.0,78.0,2015-09-21,75,Goalkeeper
40165,79.0,78.0,65.0,66.0,83.0,80.0,70.0,50.0,72.0,78.0,56.0,80.0,19.0,25.0,20.0,26.0,9.0,9.0,4.0,6.0,4.0,2015-12-03,75,Attacker
31103,29.0,55.0,32.0,30.0,26.0,66.0,65.0,63.0,55.0,55.0,58.0,60.0,74.0,75.0,83.0,70.0,9.0,8.0,15.0,16.0,9.0,2015-10-16,75,Defender
159882,46.0,69.0,74.0,75.0,37.0,60.0,74.0,69.0,69.0,69.0,72.0,72.0,75.0,77.0,77.0,73.0,9.0,6.0,6.0,9.0,11.0,2015-11-06,75,Defender
30966,56.0,69.0,66.0,67.0,63.0,76.0,75.0,72.0,73.0,69.0,69.0,74.0,69.0,79.0,79.0,75.0,12.0,11.0,7.0,15.0,11.0,2015-09-21,75,Defender
24899,33.0,35.0,54.0,34.0,31.0,52.0,61.0,61.0,42.0,35.0,51.0,59.0,78.0,78.0,77.0,69.0,10.0,12.0,7.0,8.0,10.0,2015-12-03,75,Defender
191869,45.0,70.0,77.0,78.0,59.0,77.0,71.0,70.0,70.0,70.0,79.0,70.0,77.0,74.0,76.0,75.0,11.0,14.0,8.0,11.0,10.0,2015-11-06,75,Defender
214685,41.0,68.0,72.0,76.0,67.0,72.0,69.0,64.0,62.0,68.0,74.0,68.0,77.0,78.0,78.0,69.0,12.0,15.0,15.0,11.0,12.0,2015-10-16,75,Defender
23936,71.0,75.0,78.0,77.0,72.0,80.0,66.0,58.0,68.0,75.0,64.0,73.0,28.0,36.0,24.0,45.0,8.0,10.0,14.0,9.0,16.0,2015-11-19,75,Attacker
467354,64.0,78.0,86.0,79.0,68.0,75.0,68.0,62.0,65.0,78.0,37.0,77.0,17.0,14.0,18.0,20.0,11.0,15.0,11.0,15.0,12.0,2015-12-17,75,Attacker
69650,14.0,14.0,50.0,47.0,12.0,24.0,26.0,34.0,45.0,14.0,16.0,28.0,15.0,15.0,14.0,19.0,80.0,76.0,63.0,77.0,81.0,2015-12-24,75,Goalkeeper
155913,73.0,77.0,75.0,78.0,72.0,75.0,69.0,66.0,74.0,77.0,75.0,74.0,56.0,57.0,53.0,46.0,15.0,8.0,11.0,14.0,13.0,2015-11-26,75,Attacker
192899,79.0,71.0,77.0,77.0,81.0,71.0,62.0,49.0,56.0,71.0,56.0,70.0,24.0,23.0,22.0,37.0,12.0,10.0,9.0,13.0,16.0,2015-09-25,75,Attacker
156556,73.0,73.0,77.0,76.0,77.0,78.0,69.0,55.0,65.0,73.0,60.0,79.0,33.0,40.0,29.0,36.0,8.0,7.0,7.0,7.0,10.0,2015-09-21,75,Attacker
17866,69.0,74.0,30.0,33.0,69.0,73.0,71.0,77.0,76.0,74.0,79.0,76.0,41.0,56.0,48.0,44.0,12.0,11.0,6.0,8.0,15.0,2015-09-21,75,Midfielder
26539,59.0,74.0,68.0,68.0,67.0,75.0,84.0,80.0,75.0,74.0,60.0,80.0,52.0,71.0,56.0,65.0,12.0,16.0,11.0,14.0,8.0,2015-12-10,75,Midfielder
265918,24.0,55.0,70.0,72.0,59.0,34.0,68.0,66.0,49.0,55.0,55.0,66.0,77.0,80.0,73.0,71.0,7.0,15.0,8.0,11.0,12.0,2015-12-10,75,Defender
239856,43.0,66.0,72.0,73.0,52.0,35.0,67.0,62.0,48.0,66.0,66.0,73.0,75.0,78.0,80.0,68.0,7.0,13.0,15.0,13.0,15.0,2015-09-21,75,Defender
30905,59.0,71.0,68.0,72.0,67.0,87.0,75.0,75.0,65.0,71.0,65.0,75.0,67.0,77.0,80.0,77.0,3.0,5.0,5.0,3.0,5.0,2015-09-21,75,Defender
23931,47.0,65.0,53.0,50.0,57.0,48.0,67.0,64.0,60.0,65.0,65.0,67.0,78.0,79.0,79.0,65.0,15.0,7.0,8.0,8.0,10.0,2015-10-16,75,Defender
201934,38.0,63.0,78.0,78.0,46.0,66.0,66.0,48.0,48.0,63.0,48.0,64.0,77.0,75.0,75.0,74.0,8.0,8.0,9.0,7.0,7.0,2015-11-26,75,Defender
215245,54.0,60.0,55.0,55.0,37.0,37.0,64.0,64.0,40.0,60.0,58.0,63.0,76.0,76.0,76.0,73.0,10.0,9.0,16.0,15.0,11.0,2015-11-06,75,Defender
361315,44.0,59.0,55.0,71.0,53.0,83.0,72.0,76.0,64.0,59.0,67.0,66.0,74.0,78.0,72.0,77.0,11.0,14.0,6.0,13.0,9.0,2015-12-17,75,Defender
109330,56.0,73.0,79.0,72.0,41.0,68.0,82.0,81.0,72.0,73.0,62.0,73.0,73.0,75.0,72.0,81.0,13.0,9.0,16.0,15.0,7.0,2015-11-06,75,Defender
24740,35.0,51.0,66.0,67.0,25.0,55.0,53.0,59.0,52.0,51.0,43.0,46.0,76.0,75.0,75.0,75.0,7.0,11.0,12.0,7.0,14.0,2015-09-21,75,Defender
111800,45.0,64.0,76.0,75.0,54.0,68.0,73.0,66.0,59.0,64.0,71.0,68.0,71.0,78.0,79.0,73.0,12.0,10.0,9.0,9.0,11.0,2015-09-21,75,Defender
24155,12.0,14.0,52.0,50.0,12.0,14.0,28.0,31.0,44.0,14.0,13.0,22.0,15.0,15.0,13.0,17.0,76.0,75.0,71.0,76.0,78.0,2015-11-12,75,Goalkeeper
30935,62.0,75.0,80.0,81.0,68.0,85.0,74.0,65.0,63.0,75.0,76.0,73.0,72.0,74.0,76.0,73.0,11.0,12.0,13.0,15.0,16.0,2014-12-12,75,Attacker
212714,68.0,78.0,82.0,79.0,75.0,66.0,65.0,57.0,66.0,78.0,73.0,77.0,22.0,24.0,21.0,30.0,9.0,12.0,15.0,8.0,8.0,2015-10-09,75,Attacker
280653,65.0,77.0,86.0,86.0,67.0,68.0,65.0,56.0,54.0,77.0,66.0,74.0,45.0,55.0,53.0,46.0,13.0,15.0,7.0,13.0,13.0,2015-09-21,75,Attacker
118929,68.0,74.0,58.0,53.0,68.0,76.0,77.0,76.0,76.0,74.0,73.0,76.0,38.0,60.0,46.0,48.0,16.0,9.0,7.0,8.0,7.0,2015-09-21,75,Midfielder
24205,69.0,73.0,59.0,58.0,73.0,73.0,76.0,76.0,75.0,73.0,79.0,74.0,63.0,75.0,75.0,67.0,12.0,10.0,11.0,9.0,8.0,2015-09-21,75,Midfielder
115160,76.0,72.0,77.0,77.0,76.0,76.0,68.0,47.0,61.0,72.0,60.0,68.0,26.0,37.0,27.0,49.0,15.0,13.0,13.0,7.0,9.0,2015-11-06,75,Attacker
363340,74.0,69.0,86.0,83.0,72.0,72.0,58.0,52.0,34.0,69.0,59.0,68.0,12.0,21.0,13.0,35.0,10.0,7.0,16.0,8.0,8.0,2015-10-16,75,Attacker
257847,34.0,57.0,78.0,78.0,43.0,65.0,66.0,56.0,40.0,57.0,33.0,62.0,72.0,80.0,76.0,72.0,9.0,15.0,16.0,15.0,15.0,2015-11-26,75,Defender
307021,55.0,75.0,68.0,77.0,70.0,78.0,78.0,75.0,74.0,75.0,73.0,75.0,71.0,75.0,73.0,76.0,14.0,8.0,8.0,13.0,11.0,2015-09-21,75,Midfielder
160243,54.0,70.0,68.0,65.0,53.0,71.0,80.0,74.0,61.0,70.0,61.0,75.0,69.0,74.0,77.0,80.0,6.0,6.0,6.0,10.0,7.0,2015-11-06,75,Defender
213878,27.0,63.0,69.0,75.0,49.0,69.0,62.0,55.0,47.0,63.0,73.0,64.0,75.0,78.0,76.0,71.0,9.0,9.0,13.0,10.0,7.0,2015-12-10,75,Defender
187266,82.0,66.0,71.0,74.0,83.0,83.0,59.0,46.0,61.0,66.0,56.0,74.0,31.0,37.0,22.0,47.0,9.0,11.0,7.0,9.0,13.0,2015-11-06,75,Attacker
23538,62.0,81.0,86.0,82.0,63.0,70.0,69.0,63.0,68.0,81.0,80.0,75.0,33.0,37.0,33.0,51.0,9.0,8.0,8.0,8.0,6.0,2015-10-16,75,Attacker
186831,51.0,75.0,79.0,75.0,75.0,79.0,82.0,76.0,76.0,75.0,55.0,77.0,71.0,77.0,73.0,79.0,6.0,11.0,12.0,14.0,7.0,2015-09-21,75,Defender
34601,61.0,81.0,84.0,77.0,64.0,66.0,73.0,71.0,63.0,81.0,81.0,75.0,31.0,37.0,34.0,34.0,9.0,10.0,5.0,5.0,6.0,2015-02-27,75,Midfielder
36257,80.0,81.0,55.0,66.0,81.0,81.0,66.0,59.0,68.0,81.0,60.0,81.0,23.0,26.0,13.0,21.0,12.0,7.0,10.0,8.0,16.0,2015-10-23,75,Attacker
150466,46.0,76.0,75.0,79.0,63.0,74.0,75.0,72.0,64.0,76.0,77.0,74.0,76.0,77.0,75.0,72.0,15.0,10.0,15.0,14.0,8.0,2015-12-10,75,Defender
25543,72.0,75.0,78.0,79.0,69.0,77.0,69.0,50.0,62.0,75.0,67.0,72.0,25.0,32.0,24.0,44.0,11.0,12.0,10.0,12.0,7.0,2015-03-20,75,Attacker
24751,38.0,38.0,51.0,34.0,34.0,70.0,59.0,65.0,58.0,38.0,38.0,59.0,72.0,76.0,77.0,75.0,15.0,12.0,10.0,15.0,11.0,2015-09-25,75,Defender
111801,46.0,60.0,64.0,79.0,44.0,73.0,74.0,69.0,62.0,60.0,56.0,70.0,71.0,85.0,70.0,74.0,11.0,7.0,13.0,15.0,10.0,2015-11-06,75,Defender
72665,34.0,57.0,67.0,65.0,42.0,50.0,63.0,52.0,50.0,57.0,23.0,63.0,77.0,80.0,76.0,67.0,12.0,16.0,8.0,6.0,13.0,2015-10-16,75,Defender
37169,60.0,71.0,54.0,55.0,64.0,74.0,80.0,77.0,78.0,71.0,71.0,77.0,63.0,76.0,77.0,76.0,7.0,6.0,14.0,16.0,11.0,2015-09-25,75,Midfielder
26209,24.0,32.0,66.0,71.0,26.0,64.0,59.0,50.0,44.0,32.0,40.0,52.0,76.0,77.0,74.0,73.0,10.0,9.0,11.0,8.0,6.0,2015-12-10,75,Defender
570431,62.0,80.0,87.0,85.0,60.0,70.0,70.0,62.0,57.0,80.0,72.0,78.0,30.0,29.0,31.0,28.0,15.0,6.0,10.0,10.0,7.0,2015-11-12,74,Attacker
492586,65.0,78.0,91.0,88.0,57.0,67.0,54.0,56.0,57.0,78.0,58.0,75.0,21.0,22.0,20.0,23.0,6.0,11.0,11.0,13.0,10.0,2015-10-02,74,Attacker
39618,72.0,74.0,55.0,63.0,80.0,74.0,79.0,73.0,79.0,74.0,69.0,76.0,72.0,77.0,68.0,73.0,8.0,6.0,9.0,15.0,16.0,2015-09-21,74,Midfielder
199291,68.0,73.0,73.0,76.0,72.0,77.0,78.0,76.0,75.0,73.0,70.0,79.0,55.0,69.0,67.0,65.0,7.0,11.0,13.0,13.0,14.0,2015-09-25,74,Midfielder
202562,70.0,78.0,80.0,73.0,72.0,73.0,70.0,60.0,69.0,78.0,74.0,76.0,15.0,30.0,28.0,32.0,14.0,14.0,8.0,11.0,8.0,2015-12-17,74,Attacker
215226,66.0,74.0,78.0,74.0,66.0,72.0,79.0,75.0,77.0,74.0,70.0,75.0,66.0,60.0,64.0,53.0,9.0,10.0,7.0,16.0,15.0,2015-09-21,74,Midfielder
29581,65.0,80.0,77.0,76.0,68.0,78.0,71.0,63.0,75.0,80.0,74.0,79.0,41.0,46.0,52.0,48.0,8.0,16.0,16.0,6.0,15.0,2015-09-25,74,Attacker
24213,69.0,77.0,67.0,55.0,79.0,62.0,81.0,66.0,81.0,77.0,63.0,79.0,38.0,48.0,50.0,54.0,16.0,9.0,10.0,11.0,14.0,2015-10-16,74,Midfielder
180330,57.0,73.0,89.0,88.0,74.0,70.0,73.0,76.0,64.0,73.0,60.0,72.0,66.0,75.0,75.0,67.0,9.0,15.0,7.0,8.0,6.0,2015-12-17,74,Attacker
186054,11.0,15.0,49.0,52.0,16.0,36.0,15.0,26.0,38.0,15.0,12.0,25.0,15.0,11.0,14.0,22.0,76.0,74.0,75.0,74.0,75.0,2015-09-21,74,Goalkeeper
40602,17.0,14.0,38.0,47.0,15.0,24.0,25.0,23.0,33.0,14.0,14.0,24.0,11.0,11.0,11.0,22.0,77.0,69.0,74.0,74.0,80.0,2015-10-16,74,Goalkeeper
31290,49.0,68.0,71.0,69.0,50.0,67.0,72.0,66.0,53.0,68.0,73.0,71.0,73.0,75.0,77.0,74.0,9.0,12.0,12.0,16.0,8.0,2015-11-26,74,Defender
23818,22.0,41.0,33.0,29.0,38.0,22.0,63.0,66.0,54.0,41.0,39.0,57.0,76.0,75.0,73.0,75.0,11.0,11.0,8.0,12.0,9.0,2015-09-21,74,Defender
11736,38.0,61.0,49.0,33.0,58.0,54.0,71.0,16.0,44.0,61.0,47.0,66.0,75.0,76.0,78.0,70.0,8.0,11.0,10.0,16.0,11.0,2015-10-16,74,Defender
33128,58.0,67.0,65.0,56.0,41.0,80.0,78.0,74.0,67.0,67.0,48.0,73.0,72.0,77.0,74.0,76.0,10.0,16.0,6.0,13.0,10.0,2015-10-16,74,Defender
26336,56.0,65.0,67.0,73.0,61.0,82.0,73.0,72.0,64.0,65.0,52.0,74.0,65.0,75.0,75.0,84.0,7.0,9.0,15.0,6.0,16.0,2015-12-17,74,Defender
172841,70.0,81.0,79.0,76.0,72.0,64.0,67.0,56.0,72.0,81.0,63.0,76.0,30.0,17.0,14.0,29.0,10.0,13.0,15.0,14.0,10.0,2015-09-21,74,Attacker
197514,60.0,74.0,63.0,67.0,66.0,83.0,81.0,71.0,75.0,74.0,66.0,82.0,53.0,64.0,56.0,64.0,8.0,12.0,9.0,8.0,6.0,2015-09-21,74,Midfielder
24157,73.0,71.0,85.0,79.0,74.0,70.0,64.0,41.0,61.0,71.0,67.0,69.0,32.0,35.0,28.0,22.0,11.0,15.0,9.0,9.0,16.0,2015-09-21,74,Attacker
28108,63.0,72.0,88.0,77.0,75.0,76.0,68.0,55.0,66.0,72.0,67.0,68.0,33.0,40.0,34.0,38.0,12.0,12.0,7.0,11.0,10.0,2015-10-16,74,Attacker
30974,11.0,14.0,41.0,46.0,17.0,21.0,25.0,34.0,40.0,14.0,12.0,18.0,13.0,20.0,20.0,25.0,82.0,72.0,62.0,74.0,83.0,2015-11-19,74,Goalkeeper
30352,65.0,76.0,79.0,75.0,64.0,87.0,74.0,71.0,74.0,76.0,74.0,75.0,74.0,72.0,72.0,73.0,6.0,9.0,10.0,13.0,7.0,2015-11-06,74,Attacker
35905,77.0,71.0,76.0,75.0,75.0,77.0,70.0,58.0,69.0,71.0,59.0,73.0,22.0,27.0,15.0,15.0,13.0,7.0,9.0,16.0,12.0,2015-10-30,74,Attacker
643709,71.0,68.0,86.0,85.0,74.0,70.0,64.0,57.0,65.0,68.0,32.0,68.0,13.0,22.0,12.0,17.0,8.0,7.0,7.0,11.0,15.0,2015-12-10,74,Attacker
