match_id,team_id,shot_number,player1_id,shot_type
45930,9826,1,25537,header
45930,9826,4,160194,blocked_shot
45930,9826,7,24157,header
45930,9826,10,26777,blocked_shot
45930,8659,13,25075,distance
45930,9826,16,24157,shot
45930,8659,19,239807,blocked_shot
45930,8659,22,239807,shot
45930,9826,25,160194,shot
45930,8659,28,25666,blocked_shot
45930,8659,31,25075,blocked_shot
45930,8659,34,25075,blocked_shot
45930,8659,37,24171,blocked_shot
45930,9826,40,131409,shot
59737,8456,1,37412,deflected
59737,8654,4,195927,big chance shot
59737,8456,7,36615,blocked_shot
59737,8456,10,36615,blocked_shot
59737,8654,13,192899,deflected
59737,8456,16,37412,big chance shot
59737,8654,19,195927,blocked_shot
59737,8456,22,37412,big chance shot
59737,8456,25,37412,blocked_shot
59737,8456,28,36615,big chance shot
59737,8456,31,37412,blocked_shot
59737,8654,34,37169,shot
59737,8456,37,92666,distance
